route,date,daytype,rides
106,11/11/2014,W,1742
103,11/11/2014,W,2217
1001,11/11/2014,W,7
100,11/11/2014,W,472
1,11/11/2014,W,1584
X98,11/12/2014,W,6
J14,11/12/2014,W,12743
97,11/12/2014,W,2939
96,11/12/2014,W,847
95W,11/12/2014,W,2512
95E,11/12/2014,W,3814
94,11/12/2014,W,10113
93,11/12/2014,W,3652
92,11/12/2014,W,7044
91,11/12/2014,W,7349
90,11/12/2014,W,5031
9,11/12/2014,W,28065
8A,11/12/2014,W,3342
88,11/12/2014,W,1262
87,11/12/2014,W,13047
86,11/12/2014,W,3670
85A,11/12/2014,W,929
85,11/12/2014,W,10834
84,11/12/2014,W,4155
82,11/12/2014,W,19762
81W,11/12/2014,W,1554
81,11/12/2014,W,11683
80,11/12/2014,W,13230
8,11/12/2014,W,23454
79,11/12/2014,W,26917
78,11/12/2014,W,9351
77,11/12/2014,W,23130
76,11/12/2014,W,11988
75,11/12/2014,W,7404
74,11/12/2014,W,13018
73,11/12/2014,W,4509
72,11/12/2014,W,14677
71,11/12/2014,W,8841
70,11/12/2014,W,9439
7,11/12/2014,W,6786
68,11/12/2014,W,1332
67,11/12/2014,W,13009
66,11/12/2014,W,24480
65,11/12/2014,W,8442
63W,11/12/2014,W,1475
63,11/12/2014,W,18558
62H,11/12/2014,W,888
62,11/12/2014,W,10991
60,11/12/2014,W,11566
6,11/12/2014,W,10490
59,11/12/2014,W,4283
57,11/12/2014,W,5158
56,11/12/2014,W,13082
55N,11/12/2014,W,582
55A,11/12/2014,W,296
55,11/12/2014,W,11317
54B,11/12/2014,W,3235
54A,11/12/2014,W,969
54,11/12/2014,W,11822
53A,11/12/2014,W,8650
53,11/12/2014,W,19479
52A,11/12/2014,W,4748
52,11/12/2014,W,12058
51,11/12/2014,W,1534
50,11/12/2014,W,10325
5,11/12/2014,W,468
49B,11/12/2014,W,5548
49,11/12/2014,W,26089
48,11/12/2014,W,1190
47,11/12/2014,W,10559
44,11/12/2014,W,3976
43,11/12/2014,W,1813
4,11/12/2014,W,21778
39,11/12/2014,W,2100
37,11/12/2014,W,1952
36,11/12/2014,W,13465
35,11/12/2014,W,5774
34,11/12/2014,W,5216
30,11/12/2014,W,3649
3,11/12/2014,W,20065
29,11/12/2014,W,12691
28,11/12/2014,W,7308
26,11/12/2014,W,3372
24,11/12/2014,W,3202
22,11/12/2014,W,18399
21,11/12/2014,W,8802
206,11/12/2014,W,1103
205,11/12/2014,W,952
201,11/12/2014,W,2106
20,11/12/2014,W,18086
2,11/12/2014,W,3537
192,11/12/2014,W,945
18,11/12/2014,W,4235
172,11/12/2014,W,2633
171,11/12/2014,W,1510
170,11/12/2014,W,249
169,11/12/2014,W,270
165,11/12/2014,W,136
157,11/12/2014,W,7195
156,11/12/2014,W,8322
155,11/12/2014,W,7380
152,11/12/2014,W,11046
151,11/12/2014,W,16707
15,11/12/2014,W,7363
148,11/12/2014,W,2636
147,11/12/2014,W,14133
146,11/12/2014,W,13882
143,11/12/2014,W,2160
136,11/12/2014,W,2029
135,11/12/2014,W,3681
134,11/12/2014,W,3732
132,11/12/2014,W,277
126,11/12/2014,W,6782
125,11/12/2014,W,1773
124,11/12/2014,W,1027
121,11/12/2014,W,1504
120,11/12/2014,W,1119
12,11/12/2014,W,15179
119,11/12/2014,W,4718
115,11/12/2014,W,4433
112,11/12/2014,W,2591
111A,11/12/2014,W,165
111,11/12/2014,W,4128
11,11/12/2014,W,1638
108,11/12/2014,W,1418
106,11/12/2014,W,2319
103,11/12/2014,W,2955
1001,11/12/2014,W,23
100,11/12/2014,W,662
1,11/12/2014,W,2081
X98,11/13/2014,W,19
J14,11/13/2014,W,11861
97,11/13/2014,W,3150
96,11/13/2014,W,931
95W,11/13/2014,W,2425
95E,11/13/2014,W,3701
94,11/13/2014,W,9261
93,11/13/2014,W,3223
92,11/13/2014,W,6467
91,11/13/2014,W,6922
90,11/13/2014,W,5121
9,11/13/2014,W,26553
8A,11/13/2014,W,3056
88,11/13/2014,W,1299
87,11/13/2014,W,12792
86,11/13/2014,W,2830
85A,11/13/2014,W,798
85,11/13/2014,W,10015
84,11/13/2014,W,3738
82,11/13/2014,W,18980
81W,11/13/2014,W,1690
81,11/13/2014,W,11469
80,11/13/2014,W,12194
8,11/13/2014,W,23849
79,11/13/2014,W,25859
78,11/13/2014,W,8718
77,11/13/2014,W,21521
76,11/13/2014,W,11581
75,11/13/2014,W,7385
74,11/13/2014,W,12556
73,11/13/2014,W,4346
72,11/13/2014,W,14332
71,11/13/2014,W,8578
70,11/13/2014,W,8857
7,11/13/2014,W,6752
68,11/13/2014,W,942
67,11/13/2014,W,12396
66,11/13/2014,W,23865
65,11/13/2014,W,8061
63W,11/13/2014,W,1291
63,11/13/2014,W,17609
62H,11/13/2014,W,997
62,11/13/2014,W,10059
60,11/13/2014,W,10853
6,11/13/2014,W,10394
59,11/13/2014,W,3851
57,11/13/2014,W,4719
56,11/13/2014,W,12698
55N,11/13/2014,W,523
55A,11/13/2014,W,283
55,11/13/2014,W,10757
54B,11/13/2014,W,3215
54A,11/13/2014,W,992
54,11/13/2014,W,10884
53A,11/13/2014,W,7781
53,11/13/2014,W,19538
52A,11/13/2014,W,4361
52,11/13/2014,W,11000
51,11/13/2014,W,1376
50,11/13/2014,W,9666
5,11/13/2014,W,471
49B,11/13/2014,W,5138
49,11/13/2014,W,23215
48,11/13/2014,W,971
47,11/13/2014,W,10234
44,11/13/2014,W,3762
43,11/13/2014,W,1691
4,11/13/2014,W,20521
39,11/13/2014,W,1840
37,11/13/2014,W,1848
36,11/13/2014,W,12910
35,11/13/2014,W,5625
34,11/13/2014,W,5093
30,11/13/2014,W,3417
3,11/13/2014,W,18827
29,11/13/2014,W,12515
28,11/13/2014,W,7031
26,11/13/2014,W,3574
24,11/13/2014,W,2885
22,11/13/2014,W,19242
21,11/13/2014,W,8605
206,11/13/2014,W,1072
205,11/13/2014,W,912
201,11/13/2014,W,2111
20,11/13/2014,W,18014
2,11/13/2014,W,3310
192,11/13/2014,W,822
18,11/13/2014,W,4058
172,11/13/2014,W,3031
171,11/13/2014,W,1552
170,11/13/2014,W,273
169,11/13/2014,W,263
165,11/13/2014,W,125
157,11/13/2014,W,6987
156,11/13/2014,W,7886
155,11/13/2014,W,7163
152,11/13/2014,W,8414
151,11/13/2014,W,17594
15,11/13/2014,W,6888
148,11/13/2014,W,2586
147,11/13/2014,W,14197
146,11/13/2014,W,13572
143,11/13/2014,W,2030
136,11/13/2014,W,2106
135,11/13/2014,W,3601
134,11/13/2014,W,3623
132,11/13/2014,W,322
126,11/13/2014,W,6176
125,11/13/2014,W,1678
124,11/13/2014,W,1062
121,11/13/2014,W,1465
120,11/13/2014,W,1035
12,11/13/2014,W,14760
119,11/13/2014,W,3922
115,11/13/2014,W,3943
112,11/13/2014,W,2046
111A,11/13/2014,W,158
111,11/13/2014,W,3801
11,11/13/2014,W,1600
108,11/13/2014,W,1296
106,11/13/2014,W,1800
103,11/13/2014,W,2692
1001,11/13/2014,W,3
100,11/13/2014,W,534
1,11/13/2014,W,2179
X98,11/14/2014,W,17
J14,11/14/2014,W,11865
97,11/14/2014,W,3272
96,11/14/2014,W,914
95W,11/14/2014,W,2213
95E,11/14/2014,W,4049
94,11/14/2014,W,9346
93,11/14/2014,W,3592
92,11/14/2014,W,7389
91,11/14/2014,W,7090
90,11/14/2014,W,4990
9,11/14/2014,W,29213
8A,11/14/2014,W,3319
88,11/14/2014,W,1315
87,11/14/2014,W,14134
86,11/14/2014,W,2560
85A,11/14/2014,W,977
85,11/14/2014,W,10994
84,11/14/2014,W,4053
82,11/14/2014,W,20055
81W,11/14/2014,W,1387
81,11/14/2014,W,11973
80,11/14/2014,W,13086
8,11/14/2014,W,23901
79,11/14/2014,W,26855
78,11/14/2014,W,7736
77,11/14/2014,W,23230
76,11/14/2014,W,11873
75,11/14/2014,W,8003
74,11/14/2014,W,13639
73,11/14/2014,W,4598
72,11/14/2014,W,15037
71,11/14/2014,W,9253
70,11/14/2014,W,9884
7,11/14/2014,W,6688
68,11/14/2014,W,1447
67,11/14/2014,W,13374
66,11/14/2014,W,24755
65,11/14/2014,W,8379
63W,11/14/2014,W,1386
63,11/14/2014,W,18733
62H,11/14/2014,W,990
62,11/14/2014,W,10669
60,11/14/2014,W,10766
6,11/14/2014,W,10487
59,11/14/2014,W,4053
57,11/14/2014,W,5390
56,11/14/2014,W,12615
55N,11/14/2014,W,591
55A,11/14/2014,W,384
55,11/14/2014,W,12135
54B,11/14/2014,W,3620
54A,11/14/2014,W,948
54,11/14/2014,W,12459
53A,11/14/2014,W,8116
53,11/14/2014,W,20516
52A,11/14/2014,W,4396
52,11/14/2014,W,12336
51,11/14/2014,W,1521
50,11/14/2014,W,10162
5,11/14/2014,W,479
49B,11/14/2014,W,5378
49,11/14/2014,W,25331
48,11/14/2014,W,1184
47,11/14/2014,W,10873
44,11/14/2014,W,4286
43,11/14/2014,W,1920
4,11/14/2014,W,21970
39,11/14/2014,W,2008
37,11/14/2014,W,1761
36,11/14/2014,W,14079
35,11/14/2014,W,5636
34,11/14/2014,W,5495
30,11/14/2014,W,3241
3,11/14/2014,W,19565
29,11/14/2014,W,13450
28,11/14/2014,W,7397
26,11/14/2014,W,3071
24,11/14/2014,W,3055
22,11/14/2014,W,19236
21,11/14/2014,W,9226
206,11/14/2014,W,1048
205,11/14/2014,W,902
201,11/14/2014,W,2039
20,11/14/2014,W,18234
2,11/14/2014,W,3288
192,11/14/2014,W,875
19,11/14/2014,W,175
18,11/14/2014,W,4279
172,11/14/2014,W,2423
171,11/14/2014,W,1841
170,11/14/2014,W,190
169,11/14/2014,W,280
165,11/14/2014,W,102
157,11/14/2014,W,6764
156,11/14/2014,W,7651
155,11/14/2014,W,7220
152,11/14/2014,W,10863
151,11/14/2014,W,17562
15,11/14/2014,W,8047
148,11/14/2014,W,2574
147,11/14/2014,W,14441
146,11/14/2014,W,13596
143,11/14/2014,W,1861
136,11/14/2014,W,1838
135,11/14/2014,W,3353
134,11/14/2014,W,3330
132,11/14/2014,W,219
126,11/14/2014,W,6254
125,11/14/2014,W,1478
124,11/14/2014,W,1056
121,11/14/2014,W,1273
120,11/14/2014,W,964
12,11/14/2014,W,15877
119,11/14/2014,W,4878
115,11/14/2014,W,3988
112,11/14/2014,W,2633
111A,11/14/2014,W,176
111,11/14/2014,W,4261
11,11/14/2014,W,1642
108,11/14/2014,W,1498
106,11/14/2014,W,1589
103,11/14/2014,W,2915
1001,11/14/2014,W,65
100,11/14/2014,W,667
1,11/14/2014,W,1790
J14,11/15/2014,A,6020
97,11/15/2014,A,2139
95W,11/15/2014,A,2080
95E,11/15/2014,A,2481
94,11/15/2014,A,4625
93,11/15/2014,A,1549
92,11/15/2014,A,3680
91,11/15/2014,A,4064
90,11/15/2014,A,3436
9,11/15/2014,A,19569
8A,11/15/2014,A,2478
88,11/15/2014,A,503
87,11/15/2014,A,8438
85A,11/15/2014,A,326
85,11/15/2014,A,6413
84,11/15/2014,A,2000
82,11/15/2014,A,10933
81W,11/15/2014,A,976
81,11/15/2014,A,9105
80,11/15/2014,A,8306
8,11/15/2014,A,12823
79,11/15/2014,A,18119
78,11/15/2014,A,5062
77,11/15/2014,A,13156
76,11/15/2014,A,6575
75,11/15/2014,A,5499
74,11/15/2014,A,9209
73,11/15/2014,A,1903
72,11/15/2014,A,11982
71,11/15/2014,A,5489
70,11/15/2014,A,5894
68,11/15/2014,A,629
67,11/15/2014,A,9207
66,11/15/2014,A,13904
65,11/15/2014,A,4332
63,11/15/2014,A,11926
62H,11/15/2014,A,396
62,11/15/2014,A,6144
60,11/15/2014,A,5457
6,11/15/2014,A,9341
59,11/15/2014,A,2282
57,11/15/2014,A,2296
56,11/15/2014,A,7139
55N,11/15/2014,A,212
55,11/15/2014,A,7686
54B,11/15/2014,A,2932
54,11/15/2014,A,9010
53A,11/15/2014,A,3545
53,11/15/2014,A,13088
52A,11/15/2014,A,2160
52,11/15/2014,A,7232
51,11/15/2014,A,849
50,11/15/2014,A,5509
5,11/15/2014,A,445
49B,11/15/2014,A,3328
49,11/15/2014,A,16153
47,11/15/2014,A,7492
44,11/15/2014,A,1627
43,11/15/2014,A,952
4,11/15/2014,A,13918
36,11/15/2014,A,13119
35,11/15/2014,A,3199
34,11/15/2014,A,3503
30,11/15/2014,A,1956
3,11/15/2014,A,12748
29,11/15/2014,A,8273
28,11/15/2014,A,3520
22,11/15/2014,A,15267
21,11/15/2014,A,7105
201,11/15/2014,A,1175
20,11/15/2014,A,9967
19,11/15/2014,A,326
18,11/15/2014,A,2398
172,11/15/2014,A,666
171,11/15/2014,A,65
169,11/15/2014,A,27
155,11/15/2014,A,5756
152,11/15/2014,A,4938
151,11/15/2014,A,14770
15,11/15/2014,A,4923
147,11/15/2014,A,10104
146,11/15/2014,A,11139
126,11/15/2014,A,2906
124,11/15/2014,A,755
12,11/15/2014,A,9003
119,11/15/2014,A,3642
63W,11/15/2014,A,664
115,11/15/2014,A,2263
112,11/15/2014,A,1153
111A,11/15/2014,A,157
111,11/15/2014,A,2204
11,11/15/2014,A,1009
106,11/15/2014,A,614
103,11/15/2014,A,1345
1001,11/15/2014,A,6
10,11/15/2014,A,619
J14,11/16/2014,U,3662
97,11/16/2014,U,1537
95W,11/16/2014,U,1823
95E,11/16/2014,U,1668
94,11/16/2014,U,3294
92,11/16/2014,U,2776
91,11/16/2014,U,2477
90,11/16/2014,U,2182
9,11/16/2014,U,13480
8A,11/16/2014,U,1692
88,11/16/2014,U,388
87,11/16/2014,U,6180
85,11/16/2014,U,4306
84,11/16/2014,U,1277
82,11/16/2014,U,7378
81W,11/16/2014,U,582
81,11/16/2014,U,6637
80,11/16/2014,U,5249
8,11/16/2014,U,8859
79,11/16/2014,U,13321
78,11/16/2014,U,2893
77,11/16/2014,U,9789
76,11/16/2014,U,4464
75,11/16/2014,U,3618
74,11/16/2014,U,6417
73,11/16/2014,U,1018
72,11/16/2014,U,7871
71,11/16/2014,U,4803
70,11/16/2014,U,4242
68,11/16/2014,U,373
67,11/16/2014,U,6527
66,11/16/2014,U,10396
65,11/16/2014,U,2928
63W,11/16/2014,U,435
63,11/16/2014,U,7780
62,11/16/2014,U,4156
60,11/16/2014,U,4289
6,11/16/2014,U,6083
57,11/16/2014,U,1823
56,11/16/2014,U,4879
55,11/16/2014,U,5852
54B,11/16/2014,U,1786
54,11/16/2014,U,6186
53A,11/16/2014,U,1947
53,11/16/2014,U,7292
52A,11/16/2014,U,1285
52,11/16/2014,U,5106
51,11/16/2014,U,614
50,11/16/2014,U,3757
5,11/16/2014,U,508
49B,11/16/2014,U,2638
49,11/16/2014,U,11202
47,11/16/2014,U,5214
44,11/16/2014,U,1211
43,11/16/2014,U,510
4,11/16/2014,U,9508
36,11/16/2014,U,11576
35,11/16/2014,U,2288
34,11/16/2014,U,2706
30,11/16/2014,U,648
3,11/16/2014,U,8465
29,11/16/2014,U,5831
28,11/16/2014,U,2298
22,11/16/2014,U,11253
21,11/16/2014,U,4361
20,11/16/2014,U,7276
19,11/16/2014,U,210
18,11/16/2014,U,2079
172,11/16/2014,U,543
171,11/16/2014,U,332
155,11/16/2014,U,4295
152,11/16/2014,U,2874
151,11/16/2014,U,11073
15,11/16/2014,U,3433
147,11/16/2014,U,7655
146,11/16/2014,U,9626
128,11/16/2014,U,59
126,11/16/2014,U,2179
124,11/16/2014,U,498
12,11/16/2014,U,6523
119,11/16/2014,U,2265
115,11/16/2014,U,1827
112,11/16/2014,U,818
111A,11/16/2014,U,124
111,11/16/2014,U,1754
11,11/16/2014,U,732
106,11/16/2014,U,277
103,11/16/2014,U,1048
1001,11/16/2014,U,335
10,11/16/2014,U,603
X98,11/17/2014,W,18
J14,11/17/2014,W,11270
97,11/17/2014,W,3101
96,11/17/2014,W,886
95W,11/17/2014,W,2101
95E,11/17/2014,W,3825
94,11/17/2014,W,9249
93,11/17/2014,W,3472
92,11/17/2014,W,7115
91,11/17/2014,W,6510
90,11/17/2014,W,4705
9,11/17/2014,W,25976
8A,11/17/2014,W,3067
88,11/17/2014,W,1247
87,11/17/2014,W,12108
86,11/17/2014,W,3126
85A,11/17/2014,W,867
85,11/17/2014,W,10583
84,11/17/2014,W,3973
82,11/17/2014,W,18288
81W,11/17/2014,W,1559
81,11/17/2014,W,11309
80,11/17/2014,W,11801
8,11/17/2014,W,23027
79,11/17/2014,W,24911
78,11/17/2014,W,8355
77,11/17/2014,W,21298
76,11/17/2014,W,11673
75,11/17/2014,W,7304
74,11/17/2014,W,12747
73,11/17/2014,W,5490
72,11/17/2014,W,13281
71,11/17/2014,W,8625
70,11/17/2014,W,9141
7,11/17/2014,W,6832
68,11/17/2014,W,1396
67,11/17/2014,W,12741
66,11/17/2014,W,23532
65,11/17/2014,W,7989
63W,11/17/2014,W,1479
63,11/17/2014,W,17710
62H,11/17/2014,W,871
62,11/17/2014,W,9552
60,11/17/2014,W,10864
6,11/17/2014,W,9136
59,11/17/2014,W,3742
57,11/17/2014,W,3792
56,11/17/2014,W,12382
55N,11/17/2014,W,484
55A,11/17/2014,W,292
55,11/17/2014,W,10990
54B,11/17/2014,W,2906
54A,11/17/2014,W,859
54,11/17/2014,W,10221
53A,11/17/2014,W,8176
53,11/17/2014,W,18624
52A,11/17/2014,W,4141
52,11/17/2014,W,11499
51,11/17/2014,W,1638
50,11/17/2014,W,10118
5,11/17/2014,W,713
49B,11/17/2014,W,5011
49,11/17/2014,W,23515
48,11/17/2014,W,1027
47,11/17/2014,W,9551
44,11/17/2014,W,3678
43,11/17/2014,W,1675
4,11/17/2014,W,21137
39,11/17/2014,W,2037
37,11/17/2014,W,1941
36,11/17/2014,W,13296
35,11/17/2014,W,5228
34,11/17/2014,W,5324
30,11/17/2014,W,3367
3,11/17/2014,W,19892
29,11/17/2014,W,12259
28,11/17/2014,W,7128
26,11/17/2014,W,3144
24,11/17/2014,W,3142
22,11/17/2014,W,17615
21,11/17/2014,W,7995
206,11/17/2014,W,940
205,11/17/2014,W,796
201,11/17/2014,W,2027
20,11/17/2014,W,17825
2,11/17/2014,W,3458
192,11/17/2014,W,905
19,11/17/2014,W,91
18,11/17/2014,W,3770
172,11/17/2014,W,2617
171,11/17/2014,W,993
170,11/17/2014,W,170
169,11/17/2014,W,222
165,11/17/2014,W,147
157,11/17/2014,W,7069
156,11/17/2014,W,8223
155,11/17/2014,W,7018
152,11/17/2014,W,10117
151,11/17/2014,W,17195
15,11/17/2014,W,7666
148,11/17/2014,W,2759
147,11/17/2014,W,12711
146,11/17/2014,W,13122
143,11/17/2014,W,2232
136,11/17/2014,W,2062
135,11/17/2014,W,3651
134,11/17/2014,W,3731
132,11/17/2014,W,356
126,11/17/2014,W,6788
125,11/17/2014,W,1712
124,11/17/2014,W,891
121,11/17/2014,W,1557
120,11/17/2014,W,1256
12,11/17/2014,W,14298
119,11/17/2014,W,4430
115,11/17/2014,W,4092
112,11/17/2014,W,2402
111A,11/17/2014,W,161
111,11/17/2014,W,4017
11,11/17/2014,W,1717
108,11/17/2014,W,1433
106,11/17/2014,W,1936
103,11/17/2014,W,2919
1001,11/17/2014,W,34
100,11/17/2014,W,622
1,11/17/2014,W,2329
X98,11/18/2014,W,18
J14,11/18/2014,W,11699
97,11/18/2014,W,2993
96,11/18/2014,W,794
95W,11/18/2014,W,1851
95E,11/18/2014,W,3866
94,11/18/2014,W,8763
93,11/18/2014,W,3525
92,11/18/2014,W,6739
91,11/18/2014,W,6590
90,11/18/2014,W,4419
9,11/18/2014,W,24873
8A,11/18/2014,W,2987
88,11/18/2014,W,1228
87,11/18/2014,W,11959
86,11/18/2014,W,3127
85A,11/18/2014,W,887
85,11/18/2014,W,10215
84,11/18/2014,W,3787
82,11/18/2014,W,17237
81W,11/18/2014,W,1568
81,11/18/2014,W,11015
80,11/18/2014,W,11820
8,11/18/2014,W,22363
79,11/18/2014,W,24902
78,11/18/2014,W,8114
77,11/18/2014,W,21557
76,11/18/2014,W,10893
75,11/18/2014,W,6938
74,11/18/2014,W,12587
73,11/18/2014,W,4653
71,11/18/2014,W,7572
70,11/18/2014,W,9282
7,11/18/2014,W,6831
68,11/18/2014,W,1356
67,11/18/2014,W,12073
66,11/18/2014,W,23469
65,11/18/2014,W,8107
63W,11/18/2014,W,1364
63,11/18/2014,W,16186
62H,11/18/2014,W,836
62,11/18/2014,W,9634
60,11/18/2014,W,10765
6,11/18/2014,W,9621
59,11/18/2014,W,3741
57,11/18/2014,W,4277
56,11/18/2014,W,11274
55N,11/18/2014,W,585
55A,11/18/2014,W,311
55,11/18/2014,W,10529
54B,11/18/2014,W,2811
54A,11/18/2014,W,803
54,11/18/2014,W,10007
53A,11/18/2014,W,7902
53,11/18/2014,W,18338
52A,11/18/2014,W,4177
52,11/18/2014,W,10811
51,11/18/2014,W,1556
50,11/18/2014,W,9957
5,11/18/2014,W,395
49B,11/18/2014,W,5122
49,11/18/2014,W,23395
48,11/18/2014,W,1158
47,11/18/2014,W,8874
44,11/18/2014,W,3854
43,11/18/2014,W,1670
4,11/18/2014,W,19289
39,11/18/2014,W,1912
37,11/18/2014,W,2358
36,11/18/2014,W,11865
35,11/18/2014,W,5423
34,11/18/2014,W,4987
30,11/18/2014,W,3618
3,11/18/2014,W,19334
29,11/18/2014,W,12136
28,11/18/2014,W,6923
26,11/18/2014,W,3383
24,11/18/2014,W,3013
22,11/18/2014,W,17788
21,11/18/2014,W,8028
206,11/18/2014,W,990
205,11/18/2014,W,759
201,11/18/2014,W,1744
20,11/18/2014,W,17843
2,11/18/2014,W,3511
192,11/18/2014,W,951
18,11/18/2014,W,3798
72,11/18/2014,W,14129
172,11/18/2014,W,2428
171,11/18/2014,W,1408
170,11/18/2014,W,341
169,11/18/2014,W,270
165,11/18/2014,W,97
157,11/18/2014,W,7102
156,11/18/2014,W,8498
155,11/18/2014,W,6946
152,11/18/2014,W,9786
151,11/18/2014,W,16335
15,11/18/2014,W,7275
148,11/18/2014,W,2609
147,11/18/2014,W,12309
146,11/18/2014,W,12035
143,11/18/2014,W,2206
136,11/18/2014,W,1953
135,11/18/2014,W,3297
134,11/18/2014,W,3923
132,11/18/2014,W,376
126,11/18/2014,W,6820
125,11/18/2014,W,1729
124,11/18/2014,W,1003
121,11/18/2014,W,1601
120,11/18/2014,W,1227
12,11/18/2014,W,13643
119,11/18/2014,W,4486
115,11/18/2014,W,3739
112,11/18/2014,W,2311
111A,11/18/2014,W,141
111,11/18/2014,W,4347
11,11/18/2014,W,1480
108,11/18/2014,W,1529
106,11/18/2014,W,2052
103,11/18/2014,W,2874
1001,11/18/2014,W,220
100,11/18/2014,W,624
1,11/18/2014,W,2436
X98,11/19/2014,W,15
J14,11/19/2014,W,11673
97,11/19/2014,W,3091
96,11/19/2014,W,839
95W,11/19/2014,W,2276
95E,11/19/2014,W,3816
94,11/19/2014,W,9298
93,11/19/2014,W,3404
92,11/19/2014,W,6976
91,11/19/2014,W,7020
90,11/19/2014,W,4806
9,11/19/2014,W,27304
8A,11/19/2014,W,3266
88,11/19/2014,W,1317
87,11/19/2014,W,12844
86,11/19/2014,W,3355
85A,11/19/2014,W,906
85,11/19/2014,W,10707
84,11/19/2014,W,4007
82,11/19/2014,W,19058
81W,11/19/2014,W,1587
81,11/19/2014,W,11494
80,11/19/2014,W,12910
8,11/19/2014,W,23846
79,11/19/2014,W,26497
78,11/19/2014,W,8856
77,11/19/2014,W,22944
76,11/19/2014,W,11069
75,11/19/2014,W,7595
74,11/19/2014,W,12507
73,11/19/2014,W,4314
72,11/19/2014,W,14163
71,11/19/2014,W,8972
70,11/19/2014,W,9307
7,11/19/2014,W,6957
68,11/19/2014,W,1336
67,11/19/2014,W,12987
66,11/19/2014,W,23485
65,11/19/2014,W,8586
63W,11/19/2014,W,1338
63,11/19/2014,W,17632
62H,11/19/2014,W,950
62,11/19/2014,W,10522
60,11/19/2014,W,10969
6,11/19/2014,W,10042
59,11/19/2014,W,4077
57,11/19/2014,W,5113
56,11/19/2014,W,11883
55N,11/19/2014,W,549
55A,11/19/2014,W,374
55,11/19/2014,W,11265
54B,11/19/2014,W,3253
54A,11/19/2014,W,885
54,11/19/2014,W,10998
53A,11/19/2014,W,8368
53,11/19/2014,W,18614
52A,11/19/2014,W,4344
52,11/19/2014,W,11359
51,11/19/2014,W,1565
50,11/19/2014,W,10205
5,11/19/2014,W,453
49B,11/19/2014,W,5320
49,11/19/2014,W,24133
48,11/19/2014,W,1162
47,11/19/2014,W,10164
44,11/19/2014,W,4114
43,11/19/2014,W,1731
4,11/19/2014,W,21856
39,11/19/2014,W,2121
37,11/19/2014,W,2069
36,11/19/2014,W,13439
35,11/19/2014,W,5604
34,11/19/2014,W,4983
30,11/19/2014,W,3596
3,11/19/2014,W,19865
29,11/19/2014,W,12673
28,11/19/2014,W,7199
26,11/19/2014,W,3524
24,11/19/2014,W,2989
22,11/19/2014,W,18631
21,11/19/2014,W,8493
206,11/19/2014,W,1088
205,11/19/2014,W,998
201,11/19/2014,W,2031
20,11/19/2014,W,18048
2,11/19/2014,W,3589
192,11/19/2014,W,883
18,11/19/2014,W,4151
172,11/19/2014,W,2941
171,11/19/2014,W,1761
170,11/19/2014,W,321
169,11/19/2014,W,292
165,11/19/2014,W,165
157,11/19/2014,W,7455
156,11/19/2014,W,8176
155,11/19/2014,W,6917
152,11/19/2014,W,10631
151,11/19/2014,W,17491
15,11/19/2014,W,7484
148,11/19/2014,W,2676
147,11/19/2014,W,14000
146,11/19/2014,W,13594
143,11/19/2014,W,2136
136,11/19/2014,W,1973
135,11/19/2014,W,3572
134,11/19/2014,W,3307
132,11/19/2014,W,325
126,11/19/2014,W,6610
125,11/19/2014,W,1706
124,11/19/2014,W,890
121,11/19/2014,W,1590
120,11/19/2014,W,1001
12,11/19/2014,W,14779
119,11/19/2014,W,5025
115,11/19/2014,W,4171
112,11/19/2014,W,2552
111A,11/19/2014,W,139
111,11/19/2014,W,4053
11,11/19/2014,W,1725
108,11/19/2014,W,1454
106,11/19/2014,W,2016
103,11/19/2014,W,2982
1001,11/19/2014,W,25
100,11/19/2014,W,635
1,11/19/2014,W,2187
X98,11/20/2014,W,20
J14,11/20/2014,W,12090
97,11/20/2014,W,3234
96,11/20/2014,W,715
95W,11/20/2014,W,1719
95E,11/20/2014,W,3968
94,11/20/2014,W,9436
93,11/20/2014,W,3506
92,11/20/2014,W,7249
91,11/20/2014,W,7434
90,11/20/2014,W,4739
9,11/20/2014,W,27511
8A,11/20/2014,W,3370
88,11/20/2014,W,1433
87,11/20/2014,W,12502
86,11/20/2014,W,3232
85A,11/20/2014,W,891
85,11/20/2014,W,10477
84,11/20/2014,W,4025
82,11/20/2014,W,19324
81W,11/20/2014,W,1542
81,11/20/2014,W,11282
80,11/20/2014,W,12565
8,11/20/2014,W,24029
79,11/20/2014,W,26254
78,11/20/2014,W,8823
77,11/20/2014,W,21642
76,11/20/2014,W,11259
75,11/20/2014,W,7794
74,11/20/2014,W,12977
73,11/20/2014,W,5109
72,11/20/2014,W,14683
71,11/20/2014,W,8739
70,11/20/2014,W,9721
7,11/20/2014,W,6735
68,11/20/2014,W,1415
67,11/20/2014,W,12874
66,11/20/2014,W,24928
65,11/20/2014,W,8209
63W,11/20/2014,W,1554
63,11/20/2014,W,18074
62H,11/20/2014,W,965
62,11/20/2014,W,10954
60,11/20/2014,W,11409
6,11/20/2014,W,10333
59,11/20/2014,W,3915
57,11/20/2014,W,4734
56,11/20/2014,W,12786
55N,11/20/2014,W,571
55A,11/20/2014,W,276
55,11/20/2014,W,11212
54B,11/20/2014,W,3339
54A,11/20/2014,W,948
54,11/20/2014,W,11349
53A,11/20/2014,W,8358
53,11/20/2014,W,19873
